"Subject" "Activity Name" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
"74" 2 "Laying" 0.27747775 -0.017918468 -0.10552646 -0.97290191 -0.98988889 -0.98890697 -0.55417483 0.76906401 0.63554937 -0.9783072 -0.99620099 -0.99402872 0.094204621 0.0059664465 -0.0015305477 -0.99283501 -0.98626686 -0.98663114 -0.028334978 -0.074639135 0.091224555 -0.99534522 -0.99173335 -0.97691929 -0.094790236 -0.039882834 -0.051752962 -0.99599652 -0.99505705 -0.99447077 -0.98172401 -0.97939746 -0.98172401 -0.97939746 -0.98930602 -0.99070335 -0.98818907 -0.99121632 -0.99563919 -0.99734403 -0.97607879 -0.98692208 -0.98696021 -0.97146646 -0.99127052 -0.99032264 -0.30726285 0.42947613 0.37746002 -0.99292066 -0.98600416 -0.98508613 -0.99335608 -0.98760534 -0.98661099 0.23277755 0.24632774 0.11838549 -0.99408327 -0.99371293 -0.9861413 -0.99569127 -0.99056491 -0.97621679 0.23179979 -0.11265748 -0.29644825 -0.98260472 -0.97954206 -0.026347767 -0.98995227 -0.99046844 0.49336389 -0.99369774 -0.99078627 0.025863609 -0.99720313 -0.99736796 0.34688074
"75" 2 "Laying" 0.31454279 -0.015639484 -0.11205392 -0.97482366 -0.99079803 -0.99323782 -0.55271292 0.76874208 0.63638767 -0.96330987 -0.99623657 -0.9970744 0.075351154 0.013076733 0.0068509114 -0.98974996 -0.98832069 -0.98767463 -0.025914376 -0.073034601 0.092189631 -0.99650454 -0.9900894 -0.97556585 -0.095747891 -0.03821589 -0.059380367 -0.99539688 -0.99459043 -0.99076835 -0.9780311 -0.97458534 -0.9780311 -0.97458534 -0.98886288 -0.99203876 -0.98733156 -0.99005577 -0.9943734 -0.99659973 -0.9856926 -0.98916706 -0.99033808 -0.97105402 -0.99123171 -0.99517226 -0.52333456 0.27841872 0.6740316 -0.98966032 -0.98859528 -0.98649575 -0.99077378 -0.98877796 -0.98725452 0.24118574 0.15217795 0.32016153 -0.99499963 -0.99147937 -0.9810812 -0.99697741 -0.98923163 -0.97589618 0.31503648 -0.15877187 -0.27880927 -0.98442006 -0.97227619 -0.048036425 -0.9904473 -0.99308233 0.62467931 -0.99084317 -0.99099145 -0.024833247 -0.9966969 -0.99629515 0.41457365
"76" 2 "Laying" 0.27616038 -0.018258159 -0.10492036 -0.97000881 -0.98965068 -0.9862869 -0.54135944 0.76948547 0.63553833 -0.96436164 -0.99617311 -0.99427727 0.059309913 0.0048735219 0.00020497514 -0.99057679 -0.989595 -0.99259907 -0.029695515 -0.066395121 0.073190939 -0.99540408 -0.98863822 -0.98470204 -0.099146775 -0.044608843 -0.050353735 -0.99548866 -0.99149107 -0.98801568 -0.97782444 -0.98126334 -0.97782444 -0.98126334 -0.99150787 -0.99557948 -0.98853747 -0.98928214 -0.99198729 -0.994198 -0.97729151 -0.9872845 -0.98904021 -0.96717715 -0.99063156 -0.98471529 -0.26736787 0.17959395 0.086956373 -0.98947822 -0.98975836 -0.99085408 -0.99293204 -0.99010835 -0.99294647 0.32175795 -0.011794612 0.1627639 -0.99409124 -0.98785183 -0.98270522 -0.99577016 -0.98916115 -0.98673344 0.055216082 -0.0018096974 0.022672575 -0.98457882 -0.98105261 0.027997237 -0.9946943 -0.99564801 0.67573393 -0.98906668 -0.99119618 0.20332817 -0.9933037 -0.99572571 0.51044403
"77" 2 "Laying" 0.27628845 -0.020230299 -0.099639409 -0.9720728 -0.99289582 -0.98776726 -0.54142899 0.76868403 0.63685569 -0.97314766 -0.99265662 -0.98366111 0.086535909 0.014491718 -0.0082304493 -0.99369872 -0.98940885 -0.99300827 -0.027499714 -0.080806128 0.097877102 -0.99456195 -0.99011025 -0.98234863 -0.099017154 -0.042829335 -0.049676334 -0.99751203 -0.9918892 -0.99121775 -0.97905506 -0.98222938 -0.97905506 -0.98222938 -0.99284837 -0.99673866 -0.98848981 -0.99039732 -0.99400093 -0.99315235 -0.98145542 -0.99025497 -0.9891044 -0.96864498 -0.99389749 -0.98694297 -0.7269953 0.30167847 0.2032024 -0.99351557 -0.99007808 -0.99242618 -0.99449289 -0.98927354 -0.99198641 -0.071097525 0.1213782 0.062166537 -0.99495233 -0.98905199 -0.98416488 -0.99439081 -0.99083169 -0.98316854 -0.28468881 0.08790451 -0.0030171243 -0.98675301 -0.98122143 -0.20249967 -0.99616437 -0.99586273 0.67102743 -0.9906415 -0.99171476 0.16449132 -0.99308424 -0.99324309 0.26899646
"78" 2 "Laying" 0.323685 -0.015714002 -0.11094539 -0.97812842 -0.99262693 -0.98885228 -0.53980076 0.76711883 0.63977993 -0.9586241 -0.99599343 -0.98944303 0.072480984 0.013565205 -0.01340999 -0.99264594 -0.9897246 -0.99108475 -0.024836383 -0.074969156 0.093691936 -0.99600193 -0.98958453 -0.97034636 -0.10048672 -0.036671533 -0.064884504 -0.99801625 -0.99557319 -0.99369483 -0.97585522 -0.97479885 -0.97585522 -0.97479885 -0.9921009 -0.99408928 -0.98491656 -0.98814562 -0.9965863 -0.99660084 -0.98639525 -0.99061067 -0.98877423 -0.97509105 -0.99320751 -0.98888467 -0.61491946 0.38498721 0.38878695 -0.99214286 -0.98992356 -0.99101122 -0.99397107 -0.99017877 -0.9894962 -0.013875405 0.25998136 0.06729306 -0.99579699 -0.99159841 -0.97965508 -0.99599389 -0.98839853 -0.97015149 0.03281243 -0.18368067 -0.26967328 -0.9873106 -0.97143283 -0.20439138 -0.99380031 -0.99297092 0.52094134 -0.99061381 -0.98822941 -0.18678598 -0.99668223 -0.99629829 0.15873316
"79" 2 "Laying" 0.27524826 -0.016467107 -0.11215011 -0.96345392 -0.99113223 -0.98983504 -0.5260992 0.76781001 0.63887995 -0.9596428 -0.99435951 -0.98795368 0.06358326 0.0059606386 0.009815996 -0.99235107 -0.98925903 -0.99147512 -0.028389623 -0.066310125 0.069226483 -0.99581234 -0.99137033 -0.97562839 -0.098380613 -0.040333986 -0.055965625 -0.99774838 -0.99692601 -0.99311778 -0.97270083 -0.98152474 -0.97270083 -0.98152474 -0.99199659 -0.99424928 -0.98687675 -0.98620588 -0.99706358 -0.99744225 -0.97798891 -0.98938866 -0.98902587 -0.95853459 -0.99161744 -0.99031429 -0.63122981 0.43866617 0.28718429 -0.99194477 -0.98930556 -0.9903459 -0.99356574 -0.98995427 -0.99105547 0.15329933 0.24565699 0.028138509 -0.9957548 -0.99397302 -0.9836393 -0.99575956 -0.98990554 -0.97531057 -0.1098539 -0.30018023 -0.41863891 -0.98822762 -0.97956176 -0.13914641 -0.99339481 -0.99432301 0.37497334 -0.99140603 -0.9850707 -0.26420496 -0.99722476 -0.99761011 0.33253574
"80" 2 "Walking" 0.20396243 -0.03234452 -0.096881229 -0.46550359 -0.18078545 -0.45510762 0.91990897 -0.34745672 0.019693368 -0.95363666 -0.94686234 -0.97638778 -0.076950116 0.19753131 0.17866917 -0.36921663 -0.1930675 -0.67787086 -0.27833413 0.23435168 0.081746263 -0.61468318 -0.54311034 -0.49999531 -0.056789178 -0.19603468 0.11923738 -0.54265928 -0.73899614 -0.56307338 -0.35642995 -0.44353865 -0.35642995 -0.44353865 -0.3907957 -0.31796451 -0.41694099 -0.54568881 -0.6523754 -0.70572975 -0.36219909 -0.12099094 -0.52125699 -0.512124 -0.26679379 -0.46151164 -0.23865929 0.1113779 -0.0092429672 -0.35101722 -0.20385785 -0.64843474 -0.44959647 -0.23815316 -0.70533045 -0.16194446 -0.24914799 -0.3391154 -0.51254549 -0.56839968 -0.43328633 -0.64706719 -0.53129687 -0.56957739 -0.13377075 -0.20345707 0.063832821 -0.36829615 -0.57722126 0.1631072 -0.33226755 -0.30361075 0.031668567 -0.57433174 -0.60384393 0.018515286 -0.68990146 -0.74965418 0.10887385
"81" 2 "Walking" 0.24934321 -0.003410981 -0.056041574 -0.39947643 -0.13784483 -0.46127072 0.91317298 -0.35173678 0.024970325 -0.96968371 -0.97254632 -0.96882462 0.1098415 0.24202474 0.38010598 -0.25739068 -0.097353346 -0.66325596 -0.14838291 0.03197447 0.12586574 -0.60303438 -0.5447188 -0.48940637 -0.029430958 -0.070613107 -0.20540482 -0.53420168 -0.71048562 -0.58081542 -0.29560789 -0.43868662 -0.29560789 -0.43868662 -0.29461029 -0.24507369 -0.45988777 -0.60457531 -0.63826673 -0.6918202 -0.34403325 -0.10515758 -0.45839022 -0.42272055 -0.2104984 -0.50644402 -0.20665615 0.15124146 0.42195423 -0.28937293 -0.10048777 -0.62370188 -0.28941465 -0.15896687 -0.70158381 0.016530028 -0.075070535 -0.23335289 -0.49583189 -0.58810127 -0.43173408 -0.63701981 -0.52298361 -0.55641292 -0.098258435 -0.28658152 0.045034453 -0.37184739 -0.56717287 0.3896888 -0.22482345 -0.27331151 0.15689447 -0.63301733 -0.65248835 0.19614713 -0.67924645 -0.7316334 0.26741703
"82" 2 "Walking" 0.32505052 -0.029803725 -0.077847175 -0.46511952 0.013452774 -0.36764586 0.92082397 -0.3520701 0.03009841 -0.96114454 -0.98472398 -0.97036801 0.20181144 -0.053132556 -0.22104489 -0.33348001 0.13320048 -0.58652675 -0.014336966 -0.07647036 0.10618778 -0.59401298 -0.55650645 -0.50977172 0.11516924 0.093260788 -0.19210464 -0.53188264 -0.72952245 -0.53689975 -0.27755891 -0.41638152 -0.27755891 -0.41638152 -0.26769037 -0.12095298 -0.48168882 -0.61192892 -0.64125343 -0.69026657 -0.37317238 0.085947527 -0.4019548 -0.50596013 -0.092325252 -0.39833969 -0.09655723 0.21233756 -0.014549199 -0.33229002 0.072762418 -0.53200273 -0.39614658 0.12425054 -0.64092238 0.010343934 -0.2732346 -0.3439072 -0.42548532 -0.56830414 -0.42620608 -0.64905392 -0.55240322 -0.58530754 0.25207632 -0.059120666 0.06825788 -0.29947596 -0.58529069 0.42842446 -0.13541531 -0.10892883 0.016176434 -0.57112952 -0.71593281 0.25003826 -0.6739995 -0.73590816 0.37214688
"83" 2 "Walking" 0.30880812 -0.022128064 -0.13210431 -0.51482627 0.032008875 -0.34900284 0.9248589 -0.35238246 0.02681797 -0.97876714 -0.98277077 -0.95874721 -0.15781456 -0.41419573 -0.23184476 -0.42708065 0.088669763 -0.57454534 0.029505787 -0.087303248 0.10634994 -0.58670423 -0.53687204 -0.55344291 -0.018204395 -0.15090705 -0.015335425 -0.51628673 -0.73294039 -0.55007008 -0.29128626 -0.44905304 -0.29128626 -0.44905304 -0.31774429 -0.17613586 -0.48181773 -0.57411233 -0.64491506 -0.68108841 -0.44319773 0.11674499 -0.37476865 -0.54603853 -0.08238244 -0.38612016 -0.041402285 0.21076411 0.18375426 -0.45025176 0.028968374 -0.53902331 -0.45338662 0.081984694 -0.60763476 0.095160983 -0.45313695 -0.13002054 -0.52350278 -0.5901952 -0.4873671 -0.60769697 -0.50994235 -0.61816261 -0.23028229 -0.25823585 0.043539693 -0.33121193 -0.61447491 0.45405713 -0.19752781 -0.15358228 0.045406325 -0.56628738 -0.65519604 0.13822018 -0.68039567 -0.70427724 0.26049457
"84" 2 "Walking" 0.26559921 -0.015936305 -0.12074953 -0.50094969 -0.16322961 -0.38942774 0.92575074 -0.34798633 0.021833768 -0.97055292 -0.97732225 -0.98224761 0.036206388 0.065936759 0.006147979 -0.44003795 -0.23812939 -0.62169026 0.025049675 -0.1465051 0.098842885 -0.61504471 -0.55517439 -0.58332377 -0.12800282 -0.24058103 0.0078890224 -0.51039692 -0.74704599 -0.6185257 -0.34393842 -0.51999786 -0.34393842 -0.51999786 -0.39977024 -0.4160981 -0.51339105 -0.58486464 -0.66086041 -0.69819388 -0.45802243 -0.15558233 -0.48308738 -0.51884051 -0.22012425 -0.38698412 -0.30423311 -0.010582267 -0.16149421 -0.45000061 -0.26579273 -0.60424239 -0.47989908 -0.25921444 -0.63655706 -0.078298786 -0.36004585 -0.20162386 -0.53732261 -0.57697756 -0.53416274 -0.63997866 -0.54522072 -0.63880074 -0.091784607 -0.028904514 0.040962329 -0.47527034 -0.62108306 0.33153399 -0.39967818 -0.43733372 0.083087075 -0.59540331 -0.64947211 0.20230245 -0.68314737 -0.74091069 0.32430709
"85" 2 "Walking" 0.18741915 -0.011533248 -0.10650963 -0.45085366 -0.19630865 -0.45986952 0.93036735 -0.34693153 0.024936703 -0.96842823 -0.98123371 -0.97750411 0.21662301 0.1923421 -0.094586394 -0.32592463 -0.241608 -0.63071448 0.022319945 -0.16149855 0.11668942 -0.62641932 -0.54203607 -0.52634411 -0.036961695 -0.061178372 0.064177615 -0.55015946 -0.73193342 -0.57243866 -0.33913225 -0.49456952 -0.33913225 -0.49456952 -0.36820031 -0.31012745 -0.49657329 -0.5977214 -0.65168663 -0.70796706 -0.36465228 -0.16301751 -0.50376215 -0.48874375 -0.26556417 -0.47774873 -0.24994888 0.10466937 -0.11670624 -0.32734734 -0.25922261 -0.59966628 -0.38622569 -0.2746842 -0.65950939 -0.096857897 -0.2910826 -0.31400818 -0.51906861 -0.60695751 -0.4418593 -0.66047613 -0.50927135 -0.60087604 -0.088788413 -0.30020336 0.065519523 -0.44004903 -0.60631309 0.22218981 -0.29568814 -0.33061765 0.11611101 -0.56836976 -0.69336454 0.23438607 -0.7039621 -0.7340308 0.21991499
"86" 2 "Walking" 0.28420274 0.013704674 -0.11395407 -0.4186222 -0.2075538 -0.48108057 0.9194876 -0.35116104 0.027523213 -0.94250381 -0.97937709 -0.98968003 0.31319683 -0.15093924 -0.0594674 -0.25325547 -0.20452321 -0.61917017 0.001944971 -0.15024531 0.10358237 -0.64040169 -0.56989868 -0.4718244 -0.28411158 0.011117987 -0.205848 -0.57353951 -0.73273936 -0.51453727 -0.32871571 -0.47067775 -0.32871571 -0.47067775 -0.32261213 -0.24570533 -0.49858237 -0.64260285 -0.63859884 -0.72779504 -0.30467327 -0.1379046 -0.5127235 -0.47013473 -0.29800695 -0.50408601 -0.073413034 0.065954285 -0.02930662 -0.26733094 -0.20432695 -0.58220723 -0.3055849 -0.26276469 -0.6541855 -0.053418014 -0.25513587 -0.15767477 -0.54430023 -0.60920893 -0.42813115 -0.67084831 -0.55024786 -0.5351736 0.030450123 -0.28845374 0.043637433 -0.40946333 -0.59051964 0.21362786 -0.24975952 -0.24489991 0.1843579 -0.62986279 -0.71571945 0.23944663 -0.70611184 -0.77878905 0.42248834
"87" 2 "Walking" 0.35782982 -0.013519015 -0.13127164 -0.45242107 -0.14979588 -0.4016534 0.91756393 -0.34765802 0.024733323 -0.95464413 -0.96741121 -0.97722989 0.16704118 -0.24945903 -0.020395044 -0.2847004 -0.16623011 -0.60075293 -0.024701871 -0.088432858 0.027595983 -0.6313242 -0.60777646 -0.44940472 -0.20907605 0.12125075 -0.26617905 -0.49606895 -0.74898392 -0.49299075 -0.32195911 -0.45233848 -0.32195911 -0.45233848 -0.31568134 -0.26600811 -0.50785098 -0.64421091 -0.62051582 -0.71246138 -0.36054488 -0.12004377 -0.4438267 -0.49312776 -0.21995792 -0.42515506 -0.26515291 0.18200189 -0.11810298 -0.31005268 -0.21768597 -0.56152229 -0.32155429 -0.16483168 -0.63813171 -0.16451538 -0.37165051 -0.36516756 -0.52139026 -0.62322678 -0.35591629 -0.66623217 -0.6011945 -0.53406777 0.034056637 -0.048505505 0.12338603 -0.39103123 -0.57498276 0.21766844 -0.22142307 -0.32986752 0.18687663 -0.61914444 -0.72810446 0.33532873 -0.70525613 -0.74151003 0.27901507
"88" 2 "Walking" 0.31870911 -0.037635508 -0.13241984 -0.4857706 -0.11708965 -0.37994246 0.92590036 -0.34119533 0.023588684 -0.98140199 -0.98560203 -0.97813168 -0.067741065 0.15038948 0.063997437 -0.35582645 -0.097607063 -0.591553 -0.048763033 -0.021946278 0.039371294 -0.6190398 -0.56741039 -0.47778854 -0.13998645 0.1645674 0.15146806 -0.46305101 -0.73240746 -0.50864434 -0.33016333 -0.45187902 -0.33016333 -0.45187902 -0.34419414 -0.23879917 -0.49133343 -0.62275863 -0.6188359 -0.66586292 -0.41221457 -0.12880648 -0.46830439 -0.51775313 -0.16647891 -0.38081339 -0.17632341 0.052715646 -0.09071803 -0.40554849 -0.17327627 -0.56492863 -0.36073905 -0.074049193 -0.61557638 -0.056220379 -0.27030671 -0.12916348 -0.53069719 -0.5832241 -0.38801037 -0.64713557 -0.56087454 -0.55856228 -0.015741469 -0.054970417 0.080337881 -0.39893103 -0.56893256 0.37484549 -0.25427092 -0.22439083 0.32436326 -0.60227161 -0.70620681 0.31137075 -0.68453632 -0.66545107 0.090147717
"89" 2 "Walking" 0.32008469 -0.010838647 -0.12170815 -0.50869464 -0.14424547 -0.42732416 0.92559833 -0.34217954 0.02382803 -0.98668843 -0.98338558 -0.9822987 -0.055432298 0.22394832 0.097897777 -0.39427008 -0.061414146 -0.62784783 -0.071627745 -0.024479138 0.099730883 -0.53605042 -0.55120125 -0.53246446 -0.19454689 0.012047658 0.087138775 -0.49143669 -0.74997414 -0.55600478 -0.36824597 -0.45085553 -0.36824597 -0.45085553 -0.3780273 -0.21220632 -0.45151586 -0.57802274 -0.65155773 -0.67259673 -0.45163763 -0.087528746 -0.5049945 -0.53302637 -0.23064495 -0.4299895 -0.27501686 0.23438067 0.041058497 -0.38782903 -0.13526084 -0.5897213 -0.45759119 -0.042235663 -0.66429029 0.036576435 -0.35672942 -0.28305813 -0.45876351 -0.64387085 -0.47122595 -0.5613983 -0.50548667 -0.59706336 -0.075795595 -0.31193459 0.19774606 -0.36110946 -0.5937211 0.40403407 -0.2285427 -0.19638613 0.12219857 -0.58803486 -0.6442259 0.081373503 -0.70444777 -0.65647207 0.026023516
"90" 2 "Walking" 0.19317016 -0.010586551 -0.088769599 -0.45619042 -0.1118152 -0.42346766 0.92793552 -0.33813924 0.022825926 -0.98636166 -0.96698422 -0.97486463 0.016393755 0.026227941 0.29978247 -0.34987239 -0.076039671 -0.63003224 -0.044221774 -0.051792491 0.12932754 -0.50383089 -0.52628028 -0.46184467 -0.027231494 -0.19651618 -0.046723193 -0.50954259 -0.7445052 -0.51615721 -0.31979196 -0.44368488 -0.31979196 -0.44368488 -0.3472925 -0.22987747 -0.4128306 -0.5369922 -0.64074418 -0.68291115 -0.36972447 -0.063848939 -0.43837557 -0.49425451 -0.19504585 -0.46090703 -0.30565489 0.029425315 0.15279051 -0.36320976 -0.14566533 -0.58272251 -0.3941929 -0.060505859 -0.67684678 -0.14842597 -0.39415712 -0.4746653 -0.44945241 -0.59545329 -0.41349341 -0.5232274 -0.49138899 -0.52781663 -0.18547666 -0.25649515 -0.11018254 -0.35143601 -0.58948303 0.33237685 -0.24528912 -0.21574475 0.041320555 -0.54516094 -0.61181519 -0.027201905 -0.68637046 -0.70020622 -0.022957045
"91" 2 "Walking" 0.19471487 -0.020176701 -0.049544661 -0.43733437 -0.096034303 -0.33753382 0.92382126 -0.33812038 0.026442976 -0.96381026 -0.9646543 -0.96493235 0.18390239 -0.14300088 0.045031719 -0.36092551 0.048052778 -0.52993581 -0.039110869 -0.057308636 0.081326825 -0.54639156 -0.51098075 -0.40604902 0.033699583 -0.1979418 -0.015899638 -0.44692444 -0.66872997 -0.42748467 -0.27982595 -0.43738301 -0.27982595 -0.43738301 -0.25896599 -0.23200899 -0.42558988 -0.51384022 -0.57512019 -0.60196087 -0.40884899 -0.040348128 -0.40565497 -0.44888869 -0.18485103 -0.35202995 -0.2582426 0.18182664 0.031989583 -0.34225479 -0.02106583 -0.5027247 -0.44254074 0.054832912 -0.5543818 0.15900235 -0.09777381 -0.070595231 -0.4384902 -0.56002487 -0.41002136 -0.58068986 -0.4863298 -0.45894171 -0.13677759 0.088481309 -0.016102352 -0.30654153 -0.61477125 0.37606089 -0.26729847 -0.19177754 -0.0032373085 -0.4969372 -0.61311716 0.31431633 -0.62223748 -0.60369357 -0.053956961
"92" 2 "Walking" 0.34969095 -0.030496088 -0.10829783 -0.43251962 -0.10645645 -0.33723803 0.91229101 -0.34412649 0.028520145 -0.96068388 -0.97938009 -0.97999042 0.078867192 -0.26266148 -0.22244629 -0.3166973 0.069953279 -0.53228897 -0.05568188 -0.010898277 0.043130317 -0.54464723 -0.5279543 -0.45842506 0.011653941 -0.074294386 -0.19959875 -0.37387191 -0.64931322 -0.43958009 -0.28918183 -0.40656078 -0.28918183 -0.40656078 -0.2352392 -0.20040076 -0.44980786 -0.49562903 -0.54820202 -0.57280162 -0.37344953 0.011915988 -0.3823143 -0.45749965 -0.23432837 -0.36428469 -0.28036038 0.41109796 0.18314604 -0.33690219 0.020466783 -0.50166692 -0.35628231 0.052756951 -0.56021554 -0.073706086 -0.035508233 -0.16685013 -0.42307112 -0.54581512 -0.38658692 -0.58320236 -0.52052147 -0.53363756 -0.0019431657 -0.073174717 0.12939964 -0.24512449 -0.61424602 0.35793288 -0.14401349 -0.2833267 0.014706911 -0.45432393 -0.62000951 0.2939587 -0.62587883 -0.53985044 -0.17388081
"93" 2 "Walking" 0.30870458 -0.024987159 -0.1238269 -0.40927888 -0.16756154 -0.43056196 0.92038307 -0.34381543 0.024102024 -0.93400525 -0.98340516 -0.97467581 -0.125362 0.27516556 -0.096186955 -0.26040101 -0.11073885 -0.60298513 0.0029080244 -0.092166703 0.087446841 -0.57359477 -0.53855626 -0.51395 -0.0957022 -0.13697378 -0.10559906 -0.41089026 -0.69831247 -0.5147838 -0.30398572 -0.45172781 -0.30398572 -0.45172781 -0.29130408 -0.22857044 -0.47728207 -0.53817799 -0.59628528 -0.61774919 -0.33230356 -0.11195536 -0.42931495 -0.44245554 -0.25184502 -0.47736922 -0.22882659 0.24187721 0.073591185 -0.31897449 -0.14458399 -0.53090295 -0.26461374 -0.13356352 -0.67948053 -0.24006512 -0.12508758 -0.14098362 -0.46805008 -0.56662232 -0.44098201 -0.60709887 -0.52521323 -0.58482726 -0.028099882 -0.17238478 0.010700392 -0.34422767 -0.60807077 0.34145033 -0.20373529 -0.26679147 0.25403682 -0.5240966 -0.63075032 0.20005578 -0.65198139 -0.60216826 0.012355281
"94" 2 "Walking" 0.21102476 -0.00058166814 -0.096443768 -0.44507331 -0.20747868 -0.47564538 0.93501171 -0.34177046 0.027762863 -0.98483097 -0.98719504 -0.95481318 0.13731322 0.34917101 0.053209195 -0.30989152 -0.19608234 -0.61762581 0.028731767 -0.18024732 0.14961925 -0.61753927 -0.57290178 -0.47151723 -0.13076466 -0.008857976 0.065107825 -0.50290658 -0.74448924 -0.55697225 -0.34035128 -0.50300025 -0.34035128 -0.50300025 -0.35360537 -0.26290785 -0.49195229 -0.59918039 -0.65195212 -0.67490435 -0.39440805 -0.16502753 -0.49349383 -0.46629506 -0.28131606 -0.50709201 -0.29688374 0.26798535 -0.037997788 -0.35244438 -0.28160476 -0.58797745 -0.32611279 -0.15603069 -0.64491885 -0.072792883 -0.35681719 -0.31084593 -0.51158265 -0.62283845 -0.42512817 -0.65114061 -0.54767497 -0.53588309 -0.14105042 -0.31139908 0.02146848 -0.40227928 -0.64768601 0.37967885 -0.29249121 -0.23021849 0.20598133 -0.57443708 -0.6905296 0.24404361 -0.67042027 -0.70343437 -0.0026571167
"95" 2 "Walking" 0.29771925 -0.020939986 -0.11438786 -0.42328085 -0.1925867 -0.4015868 0.92339513 -0.34763121 0.013877152 -0.95274418 -0.91931862 -0.96712389 -0.053633405 -0.33069396 -0.14453454 -0.33852253 -0.30545587 -0.6351714 -0.3535482 0.26558316 0.047404204 -0.5947993 -0.54198386 -0.56158443 -0.11776852 -0.17224793 -0.2558424 -0.5344613 -0.77160684 -0.59569421 -0.30975798 -0.47690441 -0.30975798 -0.47690441 -0.39321429 -0.33623732 -0.3831065 -0.50389296 -0.67390552 -0.7187459 -0.36196408 -0.13368011 -0.47028164 -0.44924497 -0.27728094 -0.41080167 -0.32540697 0.095803252 -0.11935157 -0.38417885 -0.3084642 -0.60352071 -0.34905589 -0.35223605 -0.66467672 -0.24311519 -0.42447659 -0.35520549 -0.49541493 -0.63777618 -0.48857675 -0.62635145 -0.49478555 -0.62838612 -0.089766517 -0.37650758 0.23967298 -0.42462429 -0.58980347 0.2048303 -0.31437314 -0.36926597 0.11423078 -0.55686219 -0.55265428 -0.14798586 -0.70741343 -0.75408305 0.16332382
